XEOXEOXOE, 1
EEOXOXOEX, -1
OOOEEEXEX, -1
OOOOXXXOX, -1
XEOEEOEXO, -1
EOXEOXEOE, -1
EOXOXOXXO, 1
XXXEOEOEE, 1
EXEOXOEXE, 1
OXEXOXEEO, -1
OEXOEEOEX, -1
EXOEEOXEO, -1
EOXEOEEOX, -1
EXEOOOEEX, -1
OXEXOEEEO, -1
XEOEEOEXO, -1
OOOEEXEEX, -1
OOOEXXXOE, -1
EXOXOEOEE, -1
XOEEOEXOE, -1
OEEEOXEXO, -1
OOEEOXXOX, -1
EXOOXOEXE, 1
XEOEXEOEX, 1
XOOEXEEEX, 1
OOOXEEEXX, -1
XOEXOEEOE, -1
OEEEOXXEO, -1
OOOEOXXXE, -1
EEXOOOXEE, -1
XOEEOXEOE, -1
XEOEEOEXO, -1
OOOXXEEEE, -1
OEEOOXXXO, -1
OEXOXEOEE, -1
OXOOXEEXE, 1
EEEOEOXXX, 1
EXOEOXOXE, -1
OOXEXEXEO, 1
XOOEXEEEX, 1
XXOXOXXOO, 1
EOXEOXEEX, 1
OEOXXXOXE, 1
EOXOXEXEE, 1
OXOXXOXOX, 0
OXEOXEEXE, 1
XXXOEEOOX, 1
EEXOXXXOO, 1
XEOXEOEXO, -1
OXOOEXOEX, -1
EOEEOXXOE, -1
OEOXXXEOE, 1
EOEEEOXXX, 1
XOOOXEEXX, 1
XOXOXXOXO, 0
OOOXEXEXE, -1
OEEEOXXEO, -1
OOOEEXEXE, -1
OOOEEXXEE, -1
OXXEXOXOO, 1
OEXOXXXEO, 1
XXXEEEOOE, 1
OEEEOXXXO, -1
EXOEXOEEO, -1
OOOEXOXXE, -1
XEEXOEXOO, 1
EOXOXEXXO, 1
EXOEXEOXE, 1
EEEXXXOEO, 1
XEEEXXOOO, -1
OOEOEEXXX, 1
XXOOOXXOX, 0
EOOXEOXXX, 1
XXXOOEOEX, 1
OOOOXXEXX, -1
XOOOOXXXO, 0
OOOXEEEXE, -1
OEOXXXEOE, 1
XEEOXEEOX, 1
OXEEXEEXO, 1
OEEXXXOEE, 1
XOOXOXXXO, 1
EEOXEOXXO, -1
EXEOXOOXE, 1
OXEXOXEEO, -1
XXOEOOEXO, -1
OOOXXOEXE, -1
OXXXOOOOX, 0
XOOXEEXEO, 1
XXXEOEOEE, 1
OXOEOXXXO, -1
OOOEXEEXE, -1
XOOEOXOXE, -1
OOOEEXXOX, -1
XOXOOOEXE, -1
XOOXEOEXO, -1
OOOXEEEXE, -1
OXEOXEOEE, -1
EXOOXEEXO, 1
XXXEEOOEE, 1
OEEXXXOEE, 1
EEOEOEXXX, 1
EXOEXEEXO, 1
XOEXOEXEE, 1
EEOXOXOXE, -1
OXEEXEOXO, 1
EEXOXOXEE, 1
EOEXXXEOE, 1
XOXXXOOOX, 1
OEEXXXEOE, 1
OEXEXOXEE, 1
EEXOEXEOX, 1
XXOXOXXOO, 1
XEOEXOEEX, 1
OEXEXEXOE, 1
EOEEOEXXX, 1
EXXOOOXOX, -1
XEEOXEOOX, 1
EEXOOOEXX, -1
XXOEOEOEE, -1
XOEEOEEOX, -1
OOOEXXEEE, -1
OXOXOOXOX, 0
XXOEEOEEO, -1
OEXEXOXEO, 1
XXXEEEEOO, 1
XOEEXOEEX, 1
OOOXEEXEX, -1
OOOEEXEEX, -1
XOOOOEXXX, 1
XOOOOXXXX, 1
XOOOXXXXO, 0
XXOOXXXOO, 0
XOEXEEXOE, 1
EOXEOXEEX, 1
XXOEOXOXO, -1
EEXEEXOOO, -1
OOXOEEOXX, -1
EEXOXOXEO, 1
XOEXEEXOE, 1
XOEOXEEEX, 1
OXOEOXXXO, -1
OXEOEXOEE, -1
OEXEOXOEX, 1
EOEXXXEEO, 1
EOOOXEXXX, 1
XEOXOEXEE, 1
EXOXXXEOO, 1
XOEEXEOEX, 1
EXOXXOEEO, -1
OEEXOXEEO, -1
XOEEOEXOE, -1
XXXEOOOEE, 1
XEOXOOXXE, 1
EOXOEXEEX, 1
EXOEXOEXE, 1
EOXEXOXEE, 1
OEXEXOXEE, 1
EEOEOEXXX, 1
XXOEOXOXO, -1
OEXOXEOEE, -1
XOXEXOOOX, 1
XOXOXXOXO, 0
EXOXEOEXO, -1
OOXXOOXXO, -1
EEOEXOEXO, -1
XXOOOXXOO, 0
EEEEXXOOO, -1
XOOXXOOEX, 1
XOOEXEEEX, 1
XEOXEEXEO, 1
OEXEXOXOX, 1
XXOOOXOXE, -1
EEOXOEOXE, -1
XEOXEOEEO, -1
XXOEOXOEO, -1
EXXXEOOOO, -1
EEOXEOXEO, -1
OXOXOOXOX, 0
EEOEXOXEO, -1
XEOEEOEXO, -1
OXEEXEOXO, 1
OXXEOXEEO, -1
OXOXXOOOX, 0
OXOXOOXOX, 0
OXOOXXXOO, 0
EOXEOEXOE, -1
OOOEEEXXE, -1
XOEEOXEOE, -1
EEXOXOXOE, 1
XOEEOXEOX, -1
XOEOXEEOX, 1
OEOXEOXXX, 1
EXOXOXOEE, -1
OXOXOOXOX, 0
OXOEOEOXX, -1
OXEOEEOXE, -1
XEOEXOOEX, 1
OEEEEOXXX, 1
EEXEXOXOE, 1
EEOEOEXXX, 1
EXOEXOXEO, -1
EXOXOEOEE, -1
OEEOOEXXX, 1
EOXOXEXXO, 1
XOXXXOOXO, 0
XEOXXOXOE, 1
XEOEXOEXO, -1
OOEOEEXXX, 1
OOEXXXEEE, 1
XEOOXEEEX, 1
OOEXXXEEE, 1
XXEEEXOOO, -1
OEXEOXEOX, 1
EXOOXEEXE, 1
EOXEEXOEX, 1
EEXEXEXOO, 1
EEEEOOXXX, 1
EXXOXEXOO, 1
EEOXXXOXO, 1
XOEXEEXEO, 1
EEOEOEXXX, 1
OXXOEXOEE, -1
OOOOXXXEE, -1
EOEOOEXXX, 1
XOXEOXXOO, -1
EEEOOOXEX, -1
EXOXEOEEO, -1
XOOOXOXXO, -1
XOEXEOXEO, 1
EEXOXXXOO, 1
XEOXEXXOO, 1
EXOEXOEXE, 1
OEEXXXOEE, 1
XOEXXOOEX, 1
EEOXXXEOE, 1
EOOEEEXXX, 1
XOXXXOOXO, 0
XXXOOXXOO, 1
OEXEOXEXO, -1
XEOXEOEEO, -1
EEEOOOXXE, -1
XOEEOEEOX, -1
OXOOXOXOX, 0
OXOXXXOOE, 1
XEEEXOOEX, 1
XEEOXEOEX, 1
XEOEXOEEX, 1
EXOXOOOXX, -1
EEEOOOXEX, -1
EEXXXOOOO, -1
OXEOEXOEE, -1
EOXEOEEOX, -1
XOOXOEXEE, 1
EEOXXXEOE, 1
EOEXXXEEO, 1
XXXEOOEEE, 1
XXOEOXOEE, -1
EXOEOEOXE, -1
OXEEOXEEO, -1
XXOEOEOEE, -1
EXOXEOEEO, -1
XEOEXOEOX, 1
XOXOXXOXO, 0
EOEEOEXXX, 1
OXOXOXXOX, 0
XXXOEOEEE, 1
EOXEOOXXX, 1
EOEXXXEEO, 1
OXOXXXOEE, 1
XXXEOXOEO, 1
XXXEEEOEO, 1
XOEOXEEEX, 1
XEEXOEXEO, 1
XXEXOOXOE, 1
OXXEOEXEO, -1
XEEOOOXEE, -1
EXEOXOOXE, 1
EEEXXXEOO, 1
EOXOXXXEO, 1
XOEEXEEOX, 1
OOOEXXXEE, -1
EEEXEXOOO, -1
OEXOXXOOE, -1
OOEOEEXXX, 1
OEXEXOXEE, 1
XOXOXXOXO, 0
XXXOOXEOE, 1
OOEXOEXXX, 1
OEXXOEXEO, -1
XXEOOOEEE, -1
XEOEXEOOX, 1
XXXEOEEEO, 1
EEXOEXOEX, 1
OXEOXEEXE, 1
EEEEOOXXX, 1
OEXOEEOXX, -1
OOXOXEXEE, 1
XXXEEEOEO, 1
XEOXEEXOE, 1
OEEOEEXXX, 1
OXEEXOEXE, 1
OXEXOEEXO, -1
OXOEXOEXE, 1
EEOXOXOXE, -1
OOOOXXXEE, -1
OOOXEEXEE, -1
OOXEXOXEE, 1
EOXXXXOOE, 1
OEXOOXXXO, -1
XOOEXOEEX, 1
XOXEOXOEX, 1
XEOXEEXEO, 1
XXEEEXOOO, -1
EOEXOXXOO, -1
XOXXOOOOX, -1
OOXEXXXOO, 1
EEOOEEXXX, 1
EEOEOEXXX, 1
XXOEEOXEO, -1
OOOXEXEEE, -1
OXEOEXOEE, -1
EXEOXEOXO, 1
XOEOOXXOX, -1
EXOXEOEEO, -1
EEXXEEOOO, -1
OXEXOEOXO, -1
OEEOEXOEX, -1
XEOEOXOEE, -1
XXXEEOEOO, 1
XOXOOOXXE, -1
OEXOXEXEO, 1
XXEXEEOOO, -1
XEOEXEOOX, 1
EOOXXXEXO, 1
OXXXXOXOO, 1
EEOXXOXEO, -1
XOEOXEOEX, 1
EXOXOXOOX, -1
OEEOEOXXX, 1
XXXOEOEEE, 1
EOXEOXEEX, 1
XOEXOEXEE, 1
EXEEXOOXE, 1
OOXEOXXXO, -1
EOOXEOXXO, -1
EXEEEXOOO, -1
OXEOEEOXE, -1
XXOOOXXOO, 0
XEXEEEOOO, -1
XOOXOXOEE, -1
OOXOXEXEE, 1
OOOEXXEXE, -1
XEOEEOEXO, -1
EXOEXOEEO, -1
XEXOOOEEE, -1
OXEEXOOXE, 1
EOXEOXOXX, 1
OOXEXEXEE, 1
OXXOEXOEE, -1
EEEOOOXEX, -1
XOEEOEXOE, -1
EOXOXEXEO, 1
EOOEEEXXX, 1
XXXEEEOOE, 1
EXOEOXOEX, -1
XXXXOOOOE, 1
OEXXEXOOX, 1
EEEXXXEOO, 1
XOEXOEXEE, 1
EEOEOEXXX, 1
OXOOXXXOX, 0
XXEEXEOOO, -1
XOEEOEXOE, -1
XOEXEEXOO, 1
EXXOOXEOX, 1
XEOOXXEOX, 1
EXXXXOOOO, -1
EEXOOXEOX, 1
XXOOXEEXO, 1
XXOXEOOXO, -1
OOXOXXXEO, 1
EXEOXEEXO, 1
OOOXEXXOX, -1
XXOEOEOXO, -1
EXEEEXOOO, -1
EOXEOXEOE, -1
OEXEXOXOE, 1
XEOEXEEOX, 1
OOOEXXEXE, -1
XOEOOOXXE, -1
EEEXXEOOO, -1
OEXOEEOEX, -1
XOEOOOEXX, -1
OEXOXEOEE, -1
XOOEOXOXE, -1
OXXEOEEEO, -1
XEOXOOXOX, 1
XOEEXOEEX, 1
XOEXXOOEX, 1
EEXOEXOEX, 1
XXXOOXOXO, 1
OXEOXXOEE, -1
EXEOOOXEE, -1
XOOEXOXOX, 1
EEXOXEXEO, 1
OOXXXXOXO, 1
OXEOXXEXO, 1
EXEOXEEXO, 1
XXXEOEOEE, 1
OXEOXXOOX, -1
OXEXOEEEO, -1
EOEEOXEOX, -1
OOXXOOOXX, 0
EEXXEEOOO, -1
EOEXOEEOX, -1
OXOXEOXEO, -1
OEOOEEXXX, 1
OXXOOEXXO, -1
OOXOXXOXO, -1
OEEOEEOXX, -1
OOXXOXEEO, -1
OOXEOXXEO, -1
XXOOOOEXE, -1
EXOEEOEXO, -1
XOOXEEXOE, 1
XXOXEOEEO, -1
XEEOOOEXE, -1
OEEOXEOXE, -1
XEEEXEOOO, -1
EEOXOEOXE, -1
EXEOOOEXE, -1
XEXOOOEEE, -1
XOOXEEXEO, 1
XXXEEEEOO, 1
EEXEEXOOX, 1
OOXEXXXOE, 1
XXEOOOEXE, -1
EXEEXEOOO, -1
EXEOOOEEX, -1
XOXOOOEEX, -1
XOOEXEEOX, 1
XXXOEEOEE, 1
EXEOXEOXE, 1
XOEEXOEEX, 1
XXXEOEOEE, 1
XOXXXOOXO, 0
EXOEEOXXO, -1
OEEOEXOXE, -1
OOOXXOXOE, -1
OOOXXOXOO, -1
OOOXXOXOE, -1
OOOXXOXOE, -1
OOOXXOXOE, -1
OOOXXOXOE, -1
OOOXXOXOE, -1
XOEOOOXEX, -1
EEXOOOXEE, -1
OEEXOEXEO, -1
OOOEXEEXE, -1
XXEOOOEEE, -1
XOEEXOOEX, 1
EOXOXEXEE, 1
XXOEEOEXO, -1
OEXEXEXOO, 1
XXXXOOOEE, 1
OXEOEXOEX, -1
OXEXOEEEO, -1
EEXOOOEXE, -1
EEXOOOEXE, -1
XOEEXOOEX, 1
OXXOEXEOX, 1
OOOXEEEXX, -1
EXOEEOXEO, -1
EEXOOOEEX, -1
EXOEXEOXO, 1
XXEXOOXOE, 1
XXXEEEOEO, 1
XOEEXEEOX, 1
EXEEXOEXO, 1
OEEEEOXXX, 1
XEEXOOXEE, 1
EEXEEXOOX, 1
EOXXOEEOX, -1
OXXOXOXOE, 1
OOXEOXXEX, 1
XXOEOXOEE, -1
OEXOEEOXE, -1
OEXOXEOEE, -1
OEEXXXOEO, 1
XOOXOEOXX, -1
OOOEXEEEX, -1
EXEOOOEXE, -1
OOOOEXEXX, -1
XOOEXOEEX, 1
EXOXEOEXO, -1
OOOXEXOXE, -1
OOXXOOOXX, 0
EXOXXEOOO, -1
OEXEOEEXO, -1
OEXOXOXOX, 1
XXEOOOEEX, -1
OOXEEXOEX, 1
XXOXOOXEE, 1
OXOXXOXOX, 0
XOOEXEEEX, 1
OEOEEEXXX, 1
XXXEOXEOO, 1
XOEXOEXXO, 1
XOOOXXXOX, 1
OXXOXEXOE, 1
OXEEOXEXO, -1
EEXOOOXEE, -1
XOOEXOEXO, -1
EEOXOEOEX, -1
OEOXXXEOE, 1
OEOXXXEEE, 1
XXXOEEXOO, 1
XXXEEOOEE, 1
XXOOXEEXO, 1
XEEOXEEOX, 1
XOOXEEXEE, 1
OOOEEXXXE, -1
EXOEOEOXE, -1
EXOEEOEXO, -1
EOEOOXXOX, -1
XXOEOEOEE, -1
OXXXOOOOX, 0
EXOEXOEEO, -1
OOOEXEXEE, -1
EXOOXOXEO, -1
EXOOXXOXO, 1
XEOXOEOXE, -1
OOOXEEOXX, -1
EXOEOEOXE, -1
OOOXEEEXE, -1
EOXOEXEOX, 1
EOEXXXEEO, 1
XXOEXOXOO, -1
EXOOXXOXO, 1
XEXEXEOOO, -1
OEXOXEXOE, 1
EXOEXOEXE, 1
OEOEEEXXX, 1
EEOEOEXXX, 1
XXXOOEEEE, 1
XXXOEEOEE, 1
OEXXOXEEO, -1
XXEOOOXEO, -1
EOXEXOXEO, 1
XXXEEOEEO, 1
OXXOEEOXE, -1
XOEXOEXEO, 1
OOOXXEEXE, -1
XEOEEOEXO, -1
EEXOOOEEX, -1
XOOEXOEEX, 1
XXEEXOOXO, 1
OOXXXOXEE, 1
XXXOEEOEE, 1
OOEXXXEEE, 1
EEEOOEXXX, 1
EOEEEOXXX, 1
EXOXOXOEE, -1
EOXOOXEEX, 1
OXEEXEEXO, 1
OEEOEEXXX, 1
OEXXXXOOE, 1
EOXOXEXEE, 1
OXEXXOEXO, 1
EXOEXOEXE, 1
OEOEEEXXX, 1
XEOXEEXEO, 1
XEOEXOEEX, 1
OOXEEXXOX, 1
XXOOXEOXE, 1
EOXEOXEEX, 1
XXXXOOOEE, 1
OOOEXXXXO, -1
EEEXXEOOO, -1
XEOEXOEOX, 1
XEEXEOXEO, 1
EOOXXXEEE, 1
XXOOXOXOX, 1
XXXEOEOEE, 1
OXXEOXXOO, -1
XXXOOEEOE, 1
OEXEOOXXX, 1
OOXEEXOXX, 1
EEXEXOXOE, 1
OEXXOXOXO, -1
XEOEXOEOX, 1
EOEXXXEEO, 1
XEEXOEXEO, 1
OEEXXXOEE, 1
OXOEOXXXO, -1
EEOXOXOEE, -1
EOEEOXEOX, -1
OOOXEEEXE, -1
EOEXOXEOE, -1
XEOEOEOXE, -1
XEOXEOEEO, -1
OXEEXOEXO, 1
EOEEOEXXX, 1
EOXXOOXOX, -1
EOEOOEXXX, 1
XOOXOEXXE, 1
EEEXXXOEO, 1
EXEEXOEXO, 1
XXEOOOXEE, -1
OEEXXXEOO, 1
OEOXXXEEE, 1
EEXEOXOEX, 1
OXXEOEEXO, -1
XOOXOOOXX, -1
XEOOOEOXX, -1
OEXEOXEOX, 1
OEOXXXEEE, 1
EEEXXXEOO, 1
OXEOOXXXO, -1
EOXOXEXEO, 1
EOXOXEXEE, 1
OEXOEXEEX, 1
XEEEXEOOX, 1
OEXEEXOEX, 1
OOOEXXEXE, -1
OXEXOEEEO, -1
OOEEEOXXX, 1
XEOXEEXOE, 1
XXXXOEEOO, 1
OOOEXXEEX, -1
EOXOXXXOO, 1
OXOOXXOEX, -1
OXOXOOXOX, 0
OXXOOOXOX, -1
XXEEEEOOO, -1
EOEEOEXOX, -1
EOOXOXOXE, -1
XXOOOOEEX, -1
OXXXOOOOX, 0
OXEXOEOXO, -1
EEOXOEOXE, -1
EXOEXOEEO, -1
XEEOOOEXE, -1
OXEOEEOXE, -1
OOXXOEEOX, -1
OOOXEEXEE, -1
EEOEOEOXX, -1
OEXEOEXEO, -1
OXXXOOOOX, 0
OEXXOEOXO, -1
OOXOEXEEX, 1
XOEEXEOEX, 1
XEOEOEOXX, -1
XOOEXEEOX, 1
EOEOEEXXX, 1
EOEXXXEOE, 1
XOEOXEEEX, 1
OOXEEXEEX, 1
EOXEXOXEE, 1
OXEXOEEXO, -1
OXOXXOOXE, 1
OEXEXEXEO, 1
OEEOEEXXX, 1
EOXOEXEEX, 1
OXXOOXEEX, 1
XOEXEEXEO, 1
XOEXEOXEE, 1
OEOXOXOXX, -1
XXXOEOEEO, 1
EXOEXOEXE, 1
OEOXXXEOX, 1
EEXEXXOOO, -1
XOXOXXOOO, -1
OXOOXXOEE, -1
EOXEXOXEO, 1
EOXOEXEEX, 1
EEXOXEXEO, 1
XEXOOOEXE, -1
EOEXOEXOE, -1
EXXEEEOOO, -1
EEOEXOEXO, -1
EXOEXOEEO, -1
XOXOOXEOE, -1
OXOOOXXOX, 0
EEOEOXOXE, -1
EEOEXOXEO, -1
EXOOXOXEO, -1
OEEOEEOXX, -1
OXOXXOXOO, -1
OXEOEEOEX, -1
OOXXXOOOX, 0
XEEOOOXEE, -1
XOXEOEEOE, -1
OXXXOOOOX, 0
OEEOXEOEX, -1
EOEEOEXOX, -1
OOOXEEXEE, -1
XEOEOEOEX, -1
XEOXEOOXO, -1
EEOXEOEXO, -1
OOOXEEEEX, -1
XEXOOOEEE, -1
XEOXEOXOE, 1
EXOXXOEEO, -1
EOEEOEXOX, -1
OXEOEXOEE, -1
EXOXOEOEE, -1
OXEOOOEXX, -1
OEEOEXOXE, -1
XOOOOXXXO, 0
XXXEOOOEE, 1
XXOOOXOEX, -1
EOEOOEXXX, 1
EOXXOEEOX, -1
EEEEXXOOO, -1
OEOEOEXXX, 1
OOEEEEXXX, 1
OEXOOXEXX, 1
XOOOOXXXX, 1
OEOXXXEEE, 1
OXOXXOOXX, 1
OOOXEXEEX, -1
XEOXEOXOE, 1
XOXXXOOXO, 0
XXOOXXOXO, 1
OXEEXEOXE, 1
XXXEEEEOO, 1
OXOOEEXXX, 1
XEOXXOEOX, 1
EXOXOEOEX, -1
EXEEEXOOO, -1
XEOEOEOXE, -1
XOXOXOOXO, 0
XEEEEXOOO, -1
XXXEEOEOO, 1
XXOOXXOXO, 1
XOOXEOXXE, 1
XEOEXOEEX, 1
EXOEXEEXO, 1
OOOEEXEXX, -1
EOEEOXEOX, -1
OOOOXXXXO, -1
XEEEEXOOO, -1
XOOOXXOXO, 0
OXOXXOEEO, -1
OEEXOEXEO, -1
EXOEEOEXO, -1
OEEOEEOXX, -1
EEOXOOOXX, -1
EEXOXOXEO, 1
XEEEXOEOX, 1
XXEEEXOOO, -1
EOXEOXOEX, 1
EXOEXEEXO, 1
XXOOXEEXO, 1
XOEEXEEOX, 1
XXXEOEOEE, 1
OOXEEXEEX, 1
OOOEEXEXX, -1
EXOXOXOOE, -1
EOXEXXOOO, -1
OXOOXOXOX, 0
OXEOEEOEX, -1
EXOXOEOOX, -1
EEEXXEOOO, -1
XEOEXOOEX, 1
XXEOXEOOX, 1
XXXOEOEXO, 1
EEXEXEXOO, 1
XXEOOOEXE, -1
OEEEOXXEO, -1
OXOOXEEXE, 1
OEXEOEXXO, -1
OOXXOOXOX, -1
XEEEEXOOO, -1
EEOEXOXEO, -1
XEOEXOEEO, -1
OXOOXXXOO, 0
OOXXXOOOX, 0
OOXOEXEEX, 1
XXXXEOOOE, 1
EEOXOXOEX, -1
OOOXEEEEX, -1
XEOEXOOEX, 1
XEOXEEXOE, 1
OOOEEXXEX, -1
XEOXOEOEE, -1
EEOOEOXXX, 1
OXEEOXXEO, -1
EOXEEXOOX, 1
XXXEOEOOX, 1
OXEEOXXEO, -1
OEEEOOXXX, 1
EEXEXOXOE, 1
OXXXXOOXO, 1
EOEEEOXXX, 1
OEXEXOXEE, 1
XXXEOEOOX, 1
EXOXEOEXO, -1
EOXEEXOOX, 1
EEXEXOXOE, 1
OOOXXEXEE, -1
XOEXOEXEO, 1
XEEOXOEEX, 1
XXXEEOOEE, 1
OEEEEOXXX, 1
XEOEOXOEX, -1
EOOXXXEOE, 1
EEOXOOXXX, 1
EEXEXOXOE, 1
OXXOXEOEE, -1
XOOOXXEOX, 1
XXXOEEEOE, 1
EOXEXEXEO, 1
EOXOOEXXX, 1
XXOEEOEXO, -1
XEOXOEOEE, -1
EEXOXOXEO, 1
XOXOXXOXO, 0
EOXOEXEEX, 1
OXOXXOXOX, 0
OOEXXXEOX, 1
XEEXOEXEO, 1
OXOXXEOXE, 1
EEEOOEXXX, 1
XOOEXOEXX, 1
EXEOXEOXE, 1
OXOXXOEXE, 1
XEEXEEXOO, 1
XOOXOEXXE, 1
OOXEXEXEE, 1
EEEXXXEOO, 1
OEXOEXEEX, 1
XXXEEEOEO, 1
EOOXXXEOX, 1
OOOXEXXOX, -1
XXXEEOOOE, 1
OEXOXEXEE, 1
XXXEEEOEO, 1
XXOEXOEOX, 1
EEXOXOXEE, 1
OEEOEEXXX, 1
XOOXXXOXO, 1
XXXEEEEOO, 1
EOXEXEXEO, 1
XXXEOEOEE, 1
EXOEEOXXO, -1
OEXOEXOEE, -1
OEEOEXOXE, -1
XEOXEOEEO, -1
OOOXXEEEE, -1
OXEOXOEXE, 1
OEEXXXOEE, 1
XOXXOEXEO, 1
EOXEEXEOX, 1
OXXEOXEOX, 1
XOEXOEXXO, 1
XEOXXOXOE, 1
EEEXXXOOE, 1
OXEEXOEXE, 1
XEEEXEOOX, 1
XOXOXOEEX, 1
XOOXEXXEO, 1
XEOXOEXEE, 1
OOEXXXEEE, 1
EXXEEXOOO, -1
OOOOXEXXE, -1
XXOEOOXEO, -1
XEOEEOXEO, -1
EOEXOEEOX, -1
EXXOOOEEE, -1
OOOEEXEEX, -1
XOEOXOOXX, 1
XXOEXXOOO, -1
OEXOEEOEX, -1
EOXXXEOOO, -1
OOOXXEEEE, -1
XXOXOOOEE, -1
XOXEOEEOE, -1
OOXEOXOXX, 1
XEOEXOOXX, 1
EXXEOXOOX, 1
XOXXXOOXO, 0
OOOEEXEXX, -1
XXEEEEOOO, -1
XEEEXEOOO, -1
EEXOOOEXE, -1
OOOXEEEEX, -1
XEOEXOEEO, -1
EOXOXEXOE, 1
XEOXEEXEO, 1
XEOEXEEOX, 1
XEOEXOXEO, -1
EXOEEOXEO, -1
OEXOEEOEX, -1
EOEXOEXOE, -1
OEEXOXEEO, -1
EEEOOOXXE, -1
XEOEXOEEO, -1
EEOXOXOEE, -1
EOXXOEEOE, -1
XOXEEXOOO, -1
XEEOXEOOX, 1
XOEXEEXOE, 1
XOXOXXXOO, 1
OXXOEEOEX, -1
XEEOXOEOX, 1
XOOEOXOXX, -1
XOEOXEOEX, 1
XXOXOEXOE, 1
OXEXXEOXO, 1
OOXEEXEEX, 1
OOOEXXEXE, -1
EXOOXXOXO, 1
OXEOEXOXE, -1
EEXOOOXEE, -1
EOEEOEXOX, -1
OOOXEEXEE, -1
EOXOOXEEX, 1
EOXEXOXEE, 1
EXEEXOEXO, 1
XOOOXXXXO, 0
XOOEXEEEX, 1
XOEEXEOEX, 1
OEEEEOXXX, 1
XOOEXEOXX, 1
EOXEXOXEE, 1
EEXEXOXEO, 1
EOXXOEEOX, -1
OXOOXXOOX, -1
XOEXEEXOO, 1
XOEEXEEOX, 1
XOXEOEXOE, -1
EOEXOEEOX, -1
EEOEXOXEO, -1
XXOEOEOEE, -1
XEOEXEOOX, 1
XEOXOEOEX, -1
OEEXOEXEO, -1
OXEOXOEXE, 1
XXXEEEEOO, 1
EXEOXEOXE, 1
OXXXOXEOO, -1
EOEXOXEOE, -1
EOEOEOXXX, 1
OEEEOEXXX, 1
XEOEXOEEX, 1
XEEXOEXOE, 1
EEXOOOXEX, -1
XOEXEEXOO, 1
EXOEXEOXE, 1
EEEXXXOEO, 1
XOEXXOOEX, 1
OXXEXEXOO, 1
EEXOOXOXX, 1
EOEXOXXOE, -1
XXEEEEOOO, -1
EOXOXEXOE, 1
EEOXOOXXX, 1
OEXXOXOXO, -1
XEEXEEOOO, -1
XEOEXEOOX, 1
OXXXOOEXO, -1
EEOXOXOXO, -1
OEEEOXXEO, -1
EXEOOOXEE, -1
XEOOOXOXE, -1
EOXEOXEOE, -1
XOEXEXOOO, -1
XXOOOXXOO, 0
OEEXOEEXO, -1
OEEEOEXXO, -1
EOEXOEXOE, -1
EOEXXXOOE, 1
OOEXXXEEE, 1
OXEEXEOXE, 1
EXOEXOEXE, 1
EEXEOXOEX, 1
XXOEOEOEX, -1
OXEXOEEEO, -1
EOEEOEXOX, -1
OEEXOEXEO, -1
XOEOOXXOE, -1
XOOXOXOXO, -1
XEOXOEXOE, 1
EXOEXXOXO, 1
XXOXOOOXE, -1
OOXEEXEOX, 1
EEXEOXOEX, 1
EEEXXXOOE, 1
XXOEEOEXO, -1
OEXOEEOEX, -1
XXOXOOOEE, -1
OXXXOOEEO, -1
XOXOOOOXX, -1
EOXXOEOOX, -1
XOXOOOOXX, -1
OEEEOEXXO, -1
OXXOEOOEX, -1
OOEXXXEOE, 1
XXXEOEEEO, 1
OXXXXOOOX, 0
XOEXEEXEO, 1
OEXEEXOEX, 1
XOEEOXXOE, -1
OEXOEXOEE, -1
EEOXXXEOO, 1
XXXOOXOEE, 1
XEXEEXOOO, -1
OXEEOEXEO, -1
XOOXEEXOE, 1
XXXEEOOEE, 1
XXXOOEOXE, 1
OXXXOXEOO, -1
OXXOEOOEX, -1
OXOOOXXOX, 0
EXEEXOOXO, 1
EEXOXEXOE, 1
XOEEXEOEX, 1
XXXEXOOEO, 1
XEOXOEOXE, -1
EEOXEOEXO, -1
XEOOXOXEO, -1
XOEEXOOEX, 1
XXXOEOEOX, 1
XOEXOEXEE, 1
OOEXXXEEE, 1
EXEEXOEXO, 1
XEOOOEXXX, 1
EEXEOXEOX, 1
EXOXXOEEO, -1
XEEOXOEOX, 1
OXEEXOEXE, 1
OEEXOXEXO, -1
XEOXEOEEO, -1
EXOEEOEXO, -1
OEXOXEXEO, 1
XEOXOEOXE, -1
XEOOXOEEX, 1
XOOXOXOXE, -1
EEOXOXOEE, -1
OOOXXEXEO, -1
OXEOOXXEO, -1
OEXXOEEEO, -1
OEOXXXEOE, 1
XEOEXOEEX, 1
XXXOEEOEE, 1
XXXEOEEOE, 1
XEEXEEXOO, 1
XEEXXOOOX, 1
XEEOXOEEX, 1
OXXEOXEEO, -1
EXEOOOXOX, -1
XEEOXOEOX, 1
XEOXEEXEO, 1
OXOOXXXXO, 1
EEOXXOXEO, -1
EOXXOEEOE, -1
OEEOOEXXX, 1
OEXOXEOXE, -1
XEOEEOEXO, -1
OEXOEXEOX, 1
OXXOXEXOE, 1
OOOXEEEXX, -1
OEOEOEXXX, 1
EOXEXEXOE, 1
OXXXOEEEO, -1
EOXEOEEOX, -1
EEOOOEXXX, 1
XEOOXEEEX, 1
XXXOEOEEE, 1
XEOEEOXXO, -1
XEEEXOOOX, 1
XXXEOEEEO, 1
OXEOEXOEX, -1
