OXEOEEEXE, 1, -9
OXEOEEOXE, -1, -1
EEEEEOEEE, -1, -9
EEEXEOEEE, 1, -9
EOEXEOEEE, -1, -9
EOXXEOEEE, 1, -9
EOXXEOEEO, -1, -9
EOXXEOEXO, 1, -9
EOXXOOEXO, -1, -9
XOXXOOEXO, 1, -9
XOXXOOOXO, -1, 0
EEEEEEOEE, -1, -9
EEEEXEOEE, 1, -9
EEEEXOOEE, -1, -9
EEEXXOOEE, 1, -9
EEEXXOOOE, -1, -9
EEEXXOOOX, 1, -9
OEEXXOOOX, -1, -9
OEXXXOOOX, 1, -9
OOXXXOOOX, -1, 0
EEEEEOEEE, -1, -9
XEEEEOEEE, 1, -9
XEEEEOEEO, -1, -9
XEXEEOEEO, 1, -9
XEXEOOEEO, -1, -9
XXXEOOEEO, 1, 1
EXEEEEEEE, 1, -9
EXEOEEEEE, -1, -9
EXXOEEEEE, 1, -9
EXXOEOEEE, -1, -9
XXXOEOEEE, 1, 1
EEEEEEXEE, 1, -9
EEEEOEXEE, -1, -9
EEEEOXXEE, 1, -9
EOEEOXXEE, -1, -9
EOEEOXXXE, 1, -9
EOEOOXXXE, -1, -9
EOEOOXXXX, 1, 1
EEXEEEEEE, 1, -9
EEXOEEEEE, -1, -9
XEXOEEEEE, 1, -9
XEXOOEEEE, -1, -9
XXXOOEEEE, 1, 1
EEEEEEEEX, 1, -9
EOEEEEEEX, -1, -9
EOEEXEEEX, 1, -9
EOEEXEOEX, -1, -9
XOEEXEOEX, 1, 1
EEXEEEEEE, 1, -9
EEXOEEEEE, -1, -9
EEXOXEEEE, 1, -9
EEXOXOEEE, -1, -9
EEXOXOXEE, 1, 1
EEEEXEEEE, 1, -9
OEEEXEEEE, -1, -9
OEXEXEEEE, 1, -9
OOXEXEEEE, -1, -9
OOXEXEXEE, 1, 1
EEEEEEEXE, 1, -9
EEEOEEEXE, -1, -9
EXEOEEEXE, 1, -9
EXEOOEEXE, -1, -9
EXXOOEEXE, 1, -9
EXXOOOEXE, -1, -1
EEEEEEEEO, -1, -9
XEEEEEEEO, 1, -9
XEEOEEEEO, -1, -9
XEEOEEXEO, 1, -9
XEEOOEXEO, -1, -9
XXEOOEXEO, 1, -9
XXEOOOXEO, -1, -1
OEEEEEEEE, -1, -9
OEEXEEEEE, 1, -9
OEEXEEEOE, -1, -9
OEEXEXEOE, 1, -9
OEOXEXEOE, -1, -9
OEOXXXEOE, 1, 1
EEEXEEEEE, 1, -9
EEOXEEEEE, -1, -9
EEOXEEXEE, 1, -9
EEOXEOXEE, -1, -9
XEOXEOXEE, 1, 1
EXEEEEEEE, 1, -9
EXEOEEEEE, -1, -9
EXEOEEEEX, 1, -9
EXEOEOEEX, -1, -9
EXEOEOEXX, 1, -9
EXEOOOEXX, -1, -1
EOEEEEEEE, -1, -9
EOEXEEEEE, 1, -9
EOEXOEEEE, -1, -9
EOXXOEEEE, 1, -9
EOXXOEEOE, -1, -1
EEEEEEOEE, -1, -9
XEEEEEOEE, 1, -9
XOEEEEOEE, -1, -9
XOEEXEOEE, 1, -9
XOEEXEOOE, -1, -9
XOEEXEOOX, 1, 1
EEEEEEEXE, 1, -9
EEEEOEEXE, -1, -9
EXEEOEEXE, 1, -9
EXEEOEOXE, -1, -9
EXEEOEOXX, 1, -9
EXOEOEOXX, -1, -1
EOEEEEEEE, -1, -9
EOEEEEEXE, 1, -9
OOEEEEEXE, -1, -9
OOEEEEXXE, 1, -9
OOOEEEXXE, -1, -1
EOEEEEEEE, -1, -9
EOEXEEEEE, 1, -9
EOEXEOEEE, -1, -9
EOEXEOEXE, 1, -9
OOEXEOEXE, -1, -9
OOXXEOEXE, 1, -9
OOXXEOOXE, -1, -9
OOXXXOOXE, 1, -9
OOXXXOOXO, -1, 0
EEEEEEEOE, -1, -9
EEEEEEEOX, 1, -9
EEOEEEEOX, -1, -9
EEOXEEEOX, 1, -9
EEOXEEOOX, -1, -9
EXOXEEOOX, 1, -9
EXOXOEOOX, -1, -1
EEEEEEEOE, -1, -9
EEEEXEEOE, 1, -9
EEOEXEEOE, -1, -9
EEOEXXEOE, 1, -9
EEOEXXOOE, -1, -9
EEOXXXOOE, 1, 1
EEEXEEEEE, 1, -9
EOEXEEEEE, -1, -9
XOEXEEEEE, 1, -9
XOEXEEOEE, -1, -9
XOEXXEOEE, 1, -9
XOOXXEOEE, -1, -9
XOOXXXOEE, 1, 1
XEEEEEEEE, 1, -9
XEEEEOEEE, -1, -9
XEEEEOXEE, 1, -9
XOEEEOXEE, -1, -9
XOEXEOXEE, 1, 1
XEEEEEEEE, 1, -9
XEEEEOEEE, -1, -9
XEEEEOEEX, 1, -9
XEOEEOEEX, -1, -9
XEOEXOEEX, 1, 1
EEXEEEEEE, 1, -9
OEXEEEEEE, -1, -9
OEXEEEEEX, 1, -9
OEXOEEEEX, -1, -9
OEXOEXEEX, 1, 1
EEXEEEEEE, 1, -9
EEXEEOEEE, -1, -9
EEXEEOXEE, 1, -9
EEXEOOXEE, -1, -9
EXXEOOXEE, 1, -9
EXXOOOXEE, -1, -1
EEEEOEEEE, -1, -9
EEEEOEEXE, 1, -9
EOEEOEEXE, -1, -9
EOEEOEXXE, 1, -9
OOEEOEXXE, -1, -9
OOEEOEXXX, 1, 1
EEXEEEEEE, 1, -9
EEXEEEOEE, -1, -9
XEXEEEOEE, 1, -9
XEXEEOOEE, -1, -9
XXXEEOOEE, 1, 1
XEEEEEEEE, 1, -9
XEEEEEOEE, -1, -9
XXEEEEOEE, 1, -9
XXEEOEOEE, -1, -9
XXXEOEOEE, 1, 1
EEEEEEXEE, 1, -9
EOEEEEXEE, -1, -9
XOEEEEXEE, 1, -9
XOEEEEXOE, -1, -9
XOEXEEXOE, 1, 1
EEXEEEEEE, 1, -9
EEXEEEOEE, -1, -9
EXXEEEOEE, 1, -9
EXXOEEOEE, -1, -9
XXXOEEOEE, 1, 1
EEEEEXEEE, 1, -9
EEOEEXEEE, -1, -9
EXOEEXEEE, 1, -9
EXOEEXOEE, -1, -9
XXOEEXOEE, 1, -9
XXOEOXOEE, -1, -1
EEEEEEEOE, -1, -9
EEEEEEXOE, 1, -9
EEEEEOXOE, -1, -9
EEEEEOXOX, 1, -9
OEEEEOXOX, -1, -9
OEEXEOXOX, 1, -9
OEOXEOXOX, -1, -9
OEOXXOXOX, 1, -9
OOOXXOXOX, -1, -1
EEEEEEOEE, -1, -9
EEEEEXOEE, 1, -9
EEEEOXOEE, -1, -9
EEEXOXOEE, 1, -9
EEOXOXOEE, -1, -1
EEEOEEEEE, -1, -9
EXEOEEEEE, 1, -9
EXEOEEEEO, -1, -9
XXEOEEEEO, 1, -9
XXEOOEEEO, -1, -9
XXXOOEEEO, 1, 1
EEEEEEEXE, 1, -9
EEEEEEEXO, -1, -9
EEEXEEEXO, 1, -9
EEEXOEEXO, -1, -9
EEEXOXEXO, 1, -9
OEEXOXEXO, -1, -1
EEEEEEEEO, -1, -9
EEEEEXEEO, 1, -9
EEEOEXEEO, -1, -9
EXEOEXEEO, 1, -9
OXEOEXEEO, -1, -9
OXEOXXEEO, 1, -9
OXEOXXOEO, -1, -1
EEOEEEEEE, -1, -9
EEOEEXEEE, 1, -9
EEOEEXOEE, -1, -9
EXOEEXOEE, 1, -9
EXOEOXOEE, -1, -1
EEEEEOEEE, -1, -9
EEEEEOEEX, 1, -9
EEEOEOEEX, -1, -9
XEEOEOEEX, 1, -9
XEEOOOEEX, -1, -1
EEEEEEEOE, -1, -9
EEXEEEEOE, 1, -9
EEXEEEOOE, -1, -9
EEXEEEOOX, 1, -9
EEXEEOOOX, -1, -9
EXXEEOOOX, 1, -9
EXXEOOOOX, -1, -9
XXXEOOOOX, 1, 1
EEEEEEXEE, 1, -9
EEEEEEXEO, -1, -9
EEEXEEXEO, 1, -9
EOEXEEXEO, -1, -9
XOEXEEXEO, 1, 1
EEEEEEXEE, 1, -9
EEEEOEXEE, -1, -9
EEEEOEXEX, 1, -9
EEOEOEXEX, -1, -9
EEOEOEXXX, 1, 1
EEEXEEEEE, 1, -9
EEEXOEEEE, -1, -9
EEXXOEEEE, 1, -9
OEXXOEEEE, -1, -9
OXXXOEEEE, 1, -9
OXXXOEEEO, -1, -1
EEEEEEEEO, -1, -9
EEEEEEXEO, 1, -9
EEEEEEXOO, -1, -9
EEEXEEXOO, 1, -9
EEEXOEXOO, -1, -9
XEEXOEXOO, 1, 1
EEEEEEEXE, 1, -9
EEEEEEOXE, -1, -9
EEEEEEOXX, 1, -9
EEEOEEOXX, -1, -9
EEXOEEOXX, 1, -9
OEXOEEOXX, -1, -1
EEEEOEEEE, -1, -9
EEEEOEEEX, 1, -9
EEOEOEEEX, -1, -9
EEOEOEEXX, 1, -9
EEOEOEOXX, -1, -1
EOEEEEEEE, -1, -9
EOXEEEEEE, 1, -9
EOXEEEEOE, -1, -9
EOXEXEEOE, 1, -9
OOXEXEEOE, -1, -9
OOXEXEXOE, 1, 1
EEEEEEEXE, 1, -9
EEOEEEEXE, -1, -9
EEOEEEXXE, 1, -9
OEOEEEXXE, -1, -9
OEOEEEXXX, 1, 1
EEEEEEXEE, 1, -9
EEEEOEXEE, -1, -9
EXEEOEXEE, 1, -9
EXOEOEXEE, -1, -9
EXOEOEXEX, 1, -9
EXOEOEXOX, -1, -9
XXOEOEXOX, 1, -9
XXOOOEXOX, -1, -9
XXOOOXXOX, 1, 0
XEEEEEEEE, 1, -9
XEEEEEOEE, -1, -9
XEEXEEOEE, 1, -9
XEEXEOOEE, -1, -9
XEEXXOOEE, 1, -9
XEEXXOOOE, -1, -9
XEEXXOOOX, 1, 1
EEEEEEEEX, 1, -9
EEOEEEEEX, -1, -9
EEOEXEEEX, 1, -9
EEOEXEEOX, -1, -9
XEOEXEEOX, 1, 1
EEEEXEEEE, 1, -9
EEEOXEEEE, -1, -9
EEXOXEEEE, 1, -9
EEXOXEEEO, -1, -9
EEXOXEXEO, 1, 1
EEXEEEEEE, 1, -9
EEXEEEEEO, -1, -9
EEXXEEEEO, 1, -9
OEXXEEEEO, -1, -9
OEXXEEEXO, 1, -9
OEXXOEEXO, -1, -1
OEEEEEEEE, -1, -9
OEEEEEEEX, 1, -9
OEEEEOEEX, -1, -9
OEEEEOXEX, 1, -9
OEEEEOXOX, -1, -9
OEEXEOXOX, 1, -9
OEOXEOXOX, -1, -9
OXOXEOXOX, 1, -9
OXOXOOXOX, -1, 0
EEEOEEEEE, -1, -9
EEEOEEXEE, 1, -9
EOEOEEXEE, -1, -9
XOEOEEXEE, 1, -9
XOEOEEXEO, -1, -9
XOEOEXXEO, 1, -9
XOEOEXXOO, -1, -9
XOXOEXXOO, 1, -9
XOXOOXXOO, -1, -1
EOEEEEEEE, -1, -9
EOXEEEEEE, 1, -9
EOXEEEOEE, -1, -9
EOXEEXOEE, 1, -9
EOXEEXOOE, -1, -9
EOXEEXOOX, 1, 1
EEEEEEEXE, 1, -9
EEEOEEEXE, -1, -9
EEEOEXEXE, 1, -9
OEEOEXEXE, -1, -9
OEEOEXXXE, 1, -9
OOEOEXXXE, -1, -9
OOEOEXXXX, 1, 1
EEEEXEEEE, 1, -9
EEEOXEEEE, -1, -9
EXEOXEEEE, 1, -9
EXEOXEOEE, -1, -9
EXEOXEOXE, 1, 1
EEEEEEEEX, 1, -9
EEEEEEOEX, -1, -9
EEEEEEOXX, 1, -9
EEEEOEOXX, -1, -9
EEEEOXOXX, 1, -9
EEOEOXOXX, -1, -1
EEEEEOEEE, -1, -9
EEEEEOEEX, 1, -9
OEEEEOEEX, -1, -9
OEEXEOEEX, 1, -9
OEEXEOEOX, -1, -9
OEXXEOEOX, 1, -9
OOXXEOEOX, -1, -9
OOXXXOEOX, 1, -9
OOXXXOOOX, -1, 0
EEEOEEEEE, -1, -9
EEEOEEXEE, 1, -9
EEEOEOXEE, -1, -9
XEEOEOXEE, 1, -9
XEEOOOXEE, -1, -1
OEEEEEEEE, -1, -9
OEEEXEEEE, 1, -9
OEEOXEEEE, -1, -9
OEEOXEEXE, 1, -9
OEEOXEOXE, -1, -1
EEEEEEEEO, -1, -9
EEEXEEEEO, 1, -9
EOEXEEEEO, -1, -9
EOEXEEXEO, 1, -9
EOEXOEXEO, -1, -9
XOEXOEXEO, 1, 1
XEEEEEEEE, 1, -9
XEEEEEEOE, -1, -9
XEEXEEEOE, 1, -9
XEEXEEOOE, -1, -9
XEXXEEOOE, 1, -9
XEXXEEOOO, -1, -1
EOEEEEEEE, -1, -9
EOEEEEEXE, 1, -9
OOEEEEEXE, -1, -9
OOEXEEEXE, 1, -9
OOOXEEEXE, -1, -1
EEOEEEEEE, -1, -9
EXOEEEEEE, 1, -9
OXOEEEEEE, -1, -9
OXOEEEEXE, 1, -9
OXOEOEEXE, -1, -9
OXOEOXEXE, 1, -9
OXOEOXOXE, -1, -1
EEEEEOEEE, -1, -9
EEEEEOEEX, 1, -9
EEEEEOOEX, -1, -9
EEEXEOOEX, 1, -9
EOEXEOOEX, -1, -9
EOEXEOOXX, 1, -9
OOEXEOOXX, -1, -9
OOEXXOOXX, 1, -9
OOOXXOOXX, -1, -1
EEEEOEEEE, -1, -9
EEEEOEXEE, 1, -9
EEEEOEXOE, -1, -9
EEEEOXXOE, 1, -9
EOEEOXXOE, -1, -1
EEEEOEEEE, -1, -9
EEEEOXEEE, 1, -9
EEOEOXEEE, -1, -9
EEOXOXEEE, 1, -9
EEOXOXOEE, -1, -1
EEEEOEEEE, -1, -9
EEEEOEEEX, 1, -9
OEEEOEEEX, -1, -9
OEEXOEEEX, 1, -9
OOEXOEEEX, -1, -9
OOEXOEXEX, 1, -9
OOOXOEXEX, -1, -1
EOEEEEEEE, -1, -9
XOEEEEEEE, 1, -9
XOOEEEEEE, -1, -9
XOOEEEXEE, 1, -9
XOOEEEXOE, -1, -9
XOOXEEXOE, 1, 1
EEXEEEEEE, 1, -9
EEXEEOEEE, -1, -9
EEXEEOEEX, 1, -9
EEXEEOEOX, -1, -9
EEXEXOEOX, 1, -9
EOXEXOEOX, -1, -9
XOXEXOEOX, 1, 1
EEEXEEEEE, 1, -9
EEEXEEEOE, -1, -9
EEEXXEEOE, 1, -9
OEEXXEEOE, -1, -9
OEEXXXEOE, 1, 1
EEEXEEEEE, 1, -9
EEEXOEEEE, -1, -9
EXEXOEEEE, 1, -9
EXEXOEEEO, -1, -9
EXEXOEXEO, 1, -9
OXEXOEXEO, -1, -1
OEEEEEEEE, -1, -9
OEEEEEEXE, 1, -9
OEOEEEEXE, -1, -9
OEOEXEEXE, 1, -9
OOOEXEEXE, -1, -1
EEEEEEOEE, -1, -9
EXEEEEOEE, 1, -9
EXEEOEOEE, -1, -9
EXXEOEOEE, 1, -9
EXXEOEOEO, -1, -9
XXXEOEOEO, 1, 1
EEEXEEEEE, 1, -9
EOEXEEEEE, -1, -9
EOEXEEEXE, 1, -9
EOEXEEEXO, -1, -9
XOEXEEEXO, 1, -9
XOEXEEOXO, -1, -9
XOEXEXOXO, 1, -9
XOEXOXOXO, -1, -9
XOXXOXOXO, 1, 0
EEEEXEEEE, 1, -9
EEEOXEEEE, -1, -9
EEEOXXEEE, 1, -9
EEEOXXEOE, -1, -9
EEEOXXXOE, 1, -9
EEEOXXXOO, -1, -9
EEXOXXXOO, 1, 1
EEEEEEXEE, 1, -9
EOEEEEXEE, -1, -9
EOEXEEXEE, 1, -9
EOOXEEXEE, -1, -9
XOOXEEXEE, 1, 1
EEEXEEEEE, 1, -9
EEEXOEEEE, -1, -9
EEEXOEXEE, 1, -9
EOEXOEXEE, -1, -9
XOEXOEXEE, 1, 1
EXEEEEEEE, 1, -9
EXEEEEEEO, -1, -9
XXEEEEEEO, 1, -9
XXEOEEEEO, -1, -9
XXXOEEEEO, 1, 1
EEEEXEEEE, 1, -9
OEEEXEEEE, -1, -9
OEXEXEEEE, 1, -9
OEXEXEOEE, -1, -9
OEXEXXOEE, 1, -9
OEXOXXOEE, -1, -1
EEEEEEEOE, -1, -9
EEEEEEEOX, 1, -9
EEEEEEOOX, -1, -9
EEEXEEOOX, 1, -9
EEEXOEOOX, -1, -9
EEEXOXOOX, 1, -9
EOEXOXOOX, -1, -1
EEOEEEEEE, -1, -9
EEOEEEEXE, 1, -9
EOOEEEEXE, -1, -9
EOOEXEEXE, 1, -9
OOOEXEEXE, -1, -1
EOEEEEEEE, -1, -9
EOEEEEEXE, 1, -9
EOEEOEEXE, -1, -9
XOEEOEEXE, 1, -9
XOEEOOEXE, -1, -9
XOEEOOEXX, 1, -9
XOEOOOEXX, -1, -1
EEEEEEEEO, -1, -9
EEEXEEEEO, 1, -9
EEEXEEOEO, -1, -9
EXEXEEOEO, 1, -9
EXEXEEOOO, -1, -1
EEEEEOEEE, -1, -9
EEXEEOEEE, 1, -9
OEXEEOEEE, -1, -9
OXXEEOEEE, 1, -9
OXXEOOEEE, -1, -9
OXXEOOXEE, 1, -9
OXXOOOXEE, -1, -1
EEEOEEEEE, -1, -9
XEEOEEEEE, 1, -9
XOEOEEEEE, -1, -9
XOEOEXEEE, 1, -9
XOEOOXEEE, -1, -9
XOEOOXEXE, 1, -9
XOOOOXEXE, -1, -9
XOOOOXEXX, 1, -9
XOOOOXOXX, -1, -1
OEEEEEEEE, -1, -9
OEEEEXEEE, 1, -9
OEOEEXEEE, -1, -9
OEOEEXEEX, 1, -9
OOOEEXEEX, -1, -1
EEEEEEEOE, -1, -9
EEEXEEEOE, 1, -9
EEEXEEEOO, -1, -9
EEEXEEXOO, 1, -9
EEOXEEXOO, -1, -9
XEOXEEXOO, 1, 1
EEEEEEEXE, 1, -9
EEEEOEEXE, -1, -9
EXEEOEEXE, 1, -9
EXEEOOEXE, -1, -9
EXEEOOXXE, 1, -9
EXEOOOXXE, -1, -1
EEEEEEEEO, -1, -9
EXEEEEEEO, 1, -9
EXEEEOEEO, -1, -9
XXEEEOEEO, 1, -9
XXOEEOEEO, -1, -1
EEEEEEOEE, -1, -9
EEEEXEOEE, 1, -9
EEEEXOOEE, -1, -9
EEEEXOOEX, 1, -9
OEEEXOOEX, -1, -9
OXEEXOOEX, 1, -9
OXEOXOOEX, -1, -1
EEEEEEEOE, -1, -9
EEEEXEEOE, 1, -9
OEEEXEEOE, -1, -9
OEEEXEEOX, 1, -9
OEEEXOEOX, -1, -9
OEXEXOEOX, 1, -9
OEXEXOOOX, -1, -9
OEXXXOOOX, 1, -9
OOXXXOOOX, -1, 0
EEEEEOEEE, -1, -9
XEEEEOEEE, 1, -9
XOEEEOEEE, -1, -9
XOXEEOEEE, 1, -9
XOXEEOEEO, -1, -9
XOXEXOEEO, 1, -9
XOXEXOOEO, -1, -9
XOXEXOOXO, 1, -9
XOXOXOOXO, -1, 0
EEEEOEEEE, -1, -9
EEEEOEXEE, 1, -9
OEEEOEXEE, -1, -9
OEEEOXXEE, 1, -9
OEEEOXXEO, -1, -1
EEOEEEEEE, -1, -9
EXOEEEEEE, 1, -9
OXOEEEEEE, -1, -9
OXOEEEEXE, 1, -9
OXOEOEEXE, -1, -9
OXOEOEXXE, 1, -9
OXOEOEXXO, -1, -1
EOEEEEEEE, -1, -9
EOEEEEEXE, 1, -9
OOEEEEEXE, -1, -9
OOXEEEEXE, 1, -9
OOXEEEEXO, -1, -9
OOXEEEXXO, 1, -9
OOXEOEXXO, -1, -1
EEOEEEEEE, -1, -9
EXOEEEEEE, 1, -9
EXOOEEEEE, -1, -9
EXOOEEEEX, 1, -9
EXOOEEEOX, -1, -9
EXOOXEEOX, 1, -9
EXOOXOEOX, -1, -9
XXOOXOEOX, 1, 1
EXEEEEEEE, 1, -9
EXOEEEEEE, -1, -9
EXOEEXEEE, 1, -9
EXOEEXOEE, -1, -9
EXOXEXOEE, 1, -9
EXOXOXOEE, -1, -1
EEOEEEEEE, -1, -9
EEOEEEEXE, 1, -9
EOOEEEEXE, -1, -9
EOOXEEEXE, 1, -9
OOOXEEEXE, -1, -1
EEEOEEEEE, -1, -9
XEEOEEEEE, 1, -9
XOEOEEEEE, -1, -9
XOEOEEEXE, 1, -9
XOEOEOEXE, -1, -9
XOXOEOEXE, 1, -9
XOXOOOEXE, -1, -1
OEEEEEEEE, -1, -9
OEEEEEEXE, 1, -9
OEEEEOEXE, -1, -9
OEXEEOEXE, 1, -9
OEXEEOEXO, -1, -9
OEXXEOEXO, 1, -9
OEXXOOEXO, -1, -1
EEEEEEEOE, -1, -9
EEXEEEEOE, 1, -9
EEXEEOEOE, -1, -9
EEXXEOEOE, 1, -9
OEXXEOEOE, -1, -9
OEXXXOEOE, 1, -9
OEXXXOEOO, -1, -9
OEXXXOXOO, 1, 1
EEEEEEEEX, 1, -9
OEEEEEEEX, -1, -9
OEEEEEXEX, 1, -9
OEEOEEXEX, -1, -9
OEEOEEXXX, 1, 1
XEEEEEEEE, 1, -9
XEEEEEEEO, -1, -9
XEEEEXEEO, 1, -9
XOEEEXEEO, -1, -9
XOEEEXXEO, 1, -9
XOOEEXXEO, -1, -9
XOOXEXXEO, 1, 1
EEEEEEEXE, 1, -9
EEEOEEEXE, -1, -9
EXEOEEEXE, 1, -9
EXOOEEEXE, -1, -9
EXOOXEEXE, 1, 1
XEEEEEEEE, 1, -9
XEEOEEEEE, -1, -9
XEEOEEEEX, 1, -9
XEOOEEEEX, -1, -9
XEOOXEEEX, 1, 1
EEEXEEEEE, 1, -9
OEEXEEEEE, -1, -9
OEEXEEEXE, 1, -9
OEEXEEEXO, -1, -9
OEXXEEEXO, 1, -9
OEXXOEEXO, -1, -1
EEEEEEOEE, -1, -9
EEEEEEOXE, 1, -9
OEEEEEOXE, -1, -9
OEEEEEOXX, 1, -9
OEEOEEOXX, -1, -1
EEEEOEEEE, -1, -9
EEEXOEEEE, 1, -9
OEEXOEEEE, -1, -9
OEXXOEEEE, 1, -9
OEXXOEEEO, -1, -1
EEEEEEEOE, -1, -9
EEEEXEEOE, 1, -9
EOEEXEEOE, -1, -9
EOEXXEEOE, 1, -9
OOEXXEEOE, -1, -9
OOEXXXEOE, 1, 1
XEEEEEEEE, 1, -9
XEOEEEEEE, -1, -9
XEOEEEEXE, 1, -9
XEOEEOEXE, -1, -9
XEOEEOEXX, 1, -9
XEOEOOEXX, -1, -9
XEOEOOXXX, 1, 1
EEEEEXEEE, 1, -9
EEEEOXEEE, -1, -9
EXEEOXEEE, 1, -9
EXEEOXEEO, -1, -9
EXEEOXEXO, 1, -9
OXEEOXEXO, -1, -1
EEEOEEEEE, -1, -9
EEEOEEEXE, 1, -9
OEEOEEEXE, -1, -9
OEEOXEEXE, 1, -9
OEEOXEOXE, -1, -1
EEEEEEOEE, -1, -9
EEEEXEOEE, 1, -9
EOEEXEOEE, -1, -9
EOXEXEOEE, 1, -9
EOXEXOOEE, -1, -9
EOXEXOOEX, 1, -9
EOXOXOOEX, -1, -9
XOXOXOOEX, 1, 1
XEEEEEEEE, 1, -9
XEEEEEEEO, -1, -9
XEEEEEXEO, 1, -9
XOEEEEXEO, -1, -9
XOEXEEXEO, 1, 1
EXEEEEEEE, 1, -9
EXEEEOEEE, -1, -9
EXEEEOEEX, 1, -9
EXOEEOEEX, -1, -9
EXOXEOEEX, 1, -9
EXOXOOEEX, -1, -9
XXOXOOEEX, 1, -9
XXOXOOOEX, -1, -1
EEEEOEEEE, -1, -9
EEXEOEEEE, 1, -9
OEXEOEEEE, -1, -9
OXXEOEEEE, 1, -9
OXXEOEEEO, -1, -1
EEEEEEOEE, -1, -9
EEEEEXOEE, 1, -9
EEEEEXOEO, -1, -9
EXEEEXOEO, 1, -9
EXEEEXOOO, -1, -1
EEEOEEEEE, -1, -9
EXEOEEEEE, 1, -9
EXEOEEEEO, -1, -9
EXEOEXEEO, 1, -9
EXEOEXOEO, -1, -9
EXEOXXOEO, 1, -9
OXEOXXOEO, -1, -1
OEEEEEEEE, -1, -9
OEEEEEXEE, 1, -9
OEEEEEXEO, -1, -9
OEEXEEXEO, 1, -9
OEEXOEXEO, -1, -1
EEEEOEEEE, -1, -9
EEEXOEEEE, 1, -9
EEEXOEOEE, -1, -9
EEXXOEOEE, 1, -9
OEXXOEOEE, -1, -9
OEXXOEOEX, 1, -9
OEXXOOOEX, -1, -9
OXXXOOOEX, 1, -9
OXXXOOOOX, -1, 0
EEEEEOEEE, -1, -9
EEEEEOXEE, 1, -9
EEEOEOXEE, -1, -9
EEEOEOXEX, 1, -9
EEEOOOXEX, -1, -1
EEEEEEOEE, -1, -9
EXEEEEOEE, 1, -9
EXEEOEOEE, -1, -9
EXEEOXOEE, 1, -9
EXOEOXOEE, -1, -1
EOEEEEEEE, -1, -9
EOEEEXEEE, 1, -9
OOEEEXEEE, -1, -9
OOEEEXXEE, 1, -9
OOOEEXXEE, -1, -1
EEEEEEEEO, -1, -9
EXEEEEEEO, 1, -9
EXEOEEEEO, -1, -9
EXEOEXEEO, 1, -9
EXEOEXEOO, -1, -9
EXEOEXXOO, 1, -9
EXOOEXXOO, -1, -9
EXOOXXXOO, 1, -9
OXOOXXXOO, -1, 0
EEEEOEEEE, -1, -9
EEEEOEXEE, 1, -9
OEEEOEXEE, -1, -9
OEEEOEXXE, 1, -9
OEEEOEXXO, -1, -1
OEEEEEEEE, -1, -9
OEEEEEEEX, 1, -9
OEEEEEOEX, -1, -9
OEXEEEOEX, 1, -9
OEXOEEOEX, -1, -1
EEEEEEEOE, -1, -9
EEEEEEEOX, 1, -9
EEOEEEEOX, -1, -9
EEOXEEEOX, 1, -9
EEOXEEOOX, -1, -9
XEOXEEOOX, 1, -9
XEOXOEOOX, -1, -1
EEOEEEEEE, -1, -9
EEOEEEEXE, 1, -9
EEOEEEEXO, -1, -9
EEOEEEXXO, 1, -9
EEOEEOXXO, -1, -1
EEEEEEOEE, -1, -9
EEXEEEOEE, 1, -9
EOXEEEOEE, -1, -9
EOXEEEOEX, 1, -9
EOXEEEOOX, -1, -9
EOXEEXOOX, 1, 1
EEEEEEEEX, 1, -9
EOEEEEEEX, -1, -9
EOXEEEEEX, 1, -9
EOXOEEEEX, -1, -9
EOXOEXEEX, 1, 1
EEEEEEEEX, 1, -9
EEEEEEOEX, -1, -9
EEEEEEOXX, 1, -9
EEEEOEOXX, -1, -9
EEXEOEOXX, 1, -9
OEXEOEOXX, -1, -9
OEXEOXOXX, 1, 1
EEEEEEEEX, 1, -9
EEEEOEEEX, -1, -9
EEEEOEXEX, 1, -9
EEOEOEXEX, -1, -9
EEOEOEXXX, 1, 1
EXEEEEEEE, 1, -9
OXEEEEEEE, -1, -9
OXXEEEEEE, 1, -9
OXXEEOEEE, -1, -9
OXXEEOEXE, 1, -9
OXXOEOEXE, -1, -9
OXXOXOEXE, 1, 1
EEEEEEXEE, 1, -9
EEEOEEXEE, -1, -9
EEEOEEXXE, 1, -9
OEEOEEXXE, -1, -9
OEEOEEXXX, 1, 1
EEEEEXEEE, 1, -9
EOEEEXEEE, -1, -9
XOEEEXEEE, 1, -9
XOEEOXEEE, -1, -9
XOEEOXXEE, 1, -9
XOEEOXXOE, -1, -1
EEEEOEEEE, -1, -9
EEEEOEXEE, 1, -9
EEOEOEXEE, -1, -9
EEOEOXXEE, 1, -9
EOOEOXXEE, -1, -9
EOOXOXXEE, 1, -9
OOOXOXXEE, -1, -1
EEEEEEEOE, -1, -9
EEEEEEEOX, 1, -9
EEEEEEOOX, -1, -9
EEXEEEOOX, 1, -9
EEXEOEOOX, -1, -9
EEXEOXOOX, 1, 1
XEEEEEEEE, 1, -9
XEOEEEEEE, -1, -9
XEOEEXEEE, 1, -9
XEOEEXOEE, -1, -9
XEOEEXOXE, 1, -9
XEOEOXOXE, -1, -1
EEEEEEEEO, -1, -9
EEXEEEEEO, 1, -9
EEXEEOEEO, -1, -9
XEXEEOEEO, 1, -9
XOXEEOEEO, -1, -9
XOXXEOEEO, 1, -9
